,id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,show_logo_in_search,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary,fly_in_fly_out_duration,work_format,working_hours,work_schedule_by_days,night_shifts,professional_roles,accept_incomplete_resumes,experience,employment,employment_form,internship,adv_response_url,is_adv_vacancy,adv_context
0,115413625,False,Шеф-повар в рестораны Ava team,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 400000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2025-01-13T13:59:17+0300,2025-01-13T13:59:17+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115413625,,,https://api.hh.ru/vacancies/115413625?host=hh.ru,https://hh.ru/vacancy/115413625,[],"{'id': '10516715', 'name': 'AVA bistro', 'url': 'https://api.hh.ru/employers/10516715', 'alternate_url': 'https://hh.ru/employer/10516715', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1191746.png', '90': 'https://img.hhcdn.ru/employer-logo/6387441.png', '240': 'https://img.hhcdn.ru/employer-logo/6387442.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=10516715', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы в должности шеф-повара от 3-х лет в ресторанах премиум-класса. Образование по специальности. Знание производственного процесса...', 'responsibility': 'Контроль работы подразделения. Организация производственных процессов. Закупка оборудования и контроль правильности эксплуатации оборудования и других основных средств. Руководство персоналом кухни...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '94', 'name': 'Повар, пекарь, кондитер'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
1,115336986,False,Бухгалтер на первичную документацию,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 130000, 'to': 140000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Большая Садовая улица', 'building': '5к1', 'lat': 55.769109, 'lng': 37.591674, 'description': None, 'raw': 'Москва, Большая Садовая улица, 5к1', 'metro': {'station_name': 'Белорусская', 'line_name': 'Кольцевая', 'station_id': '5.20', 'line_id': '5', 'lat': 55.775179, 'lng': 37.582303}, 'metro_stations': [{'station_name': 'Белорусская', 'line_name': 'Кольцевая', 'station_id': '5.20', 'line_id': '5', 'lat': 55.775179, 'lng': 37.582303}, {'station_name': 'Маяковская', 'line_name': 'Замоскворецкая', 'station_id': '2.80', 'line_id': '2', 'lat': 55.769808, 'lng': 37.596192}, {'station_name': 'Пушкинская', 'line_name': 'Таганско-Краснопресненская', 'station_id': '7.124', 'line_id': '7', 'lat': 55.765607, 'lng': 37.604356}, {'station_name': 'Тверская', 'line_name': 'Замоскворецкая', 'station_id': '2.122', 'line_id': '2', 'lat': 55.765343, 'lng': 37.603918}], 'id': '6967350'}",,,2025-01-12T22:14:59+0300,2025-01-12T22:14:59+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115336986,,,https://api.hh.ru/vacancies/115336986?host=hh.ru,https://hh.ru/vacancy/115336986,[],"{'id': '2699254', 'name': 'Локал Фуд', 'url': 'https://api.hh.ru/employers/2699254', 'alternate_url': 'https://hh.ru/employer/2699254', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/2831691.png', '240': 'https://img.hhcdn.ru/employer-logo/2831692.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/597609.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2699254', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Знание ОСН ОБЯЗАТЕЛЬНО. Опыт работы от 2 лет.', 'responsibility': 'Работа с первичной документацией-ТМЦ,ОС. Несколько юр. лиц. 1с бухгалтерия , выгрузка и сверка iiko. Контур Диадок. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}, {'id': 'HOURS_9', 'name': '9 часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '18', 'name': 'Бухгалтер'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
2,115398917,False,SMM-менеджер в ресторанную группу Сыроварня,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 150000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2025-01-13T12:14:44+0300,2025-01-13T12:14:44+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115398917,,,https://api.hh.ru/vacancies/115398917?host=hh.ru,https://hh.ru/vacancy/115398917,[],"{'id': '5252458', 'name': 'Сыроварня', 'url': 'https://api.hh.ru/employers/5252458', 'alternate_url': 'https://hh.ru/employer/5252458', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1002269.jpg', '90': 'https://img.hhcdn.ru/employer-logo/5629856.jpeg', '240': 'https://img.hhcdn.ru/employer-logo/5629857.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5252458', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Аналогичный опыт работы в <highlighttext>ресторанном</highlighttext> бизнесе будет преимуществом! Понимание основ алгоритмов соц. сетей, отслеживание трендов, опыт в подготовки контента (съемки...', 'responsibility': 'Разработка и реализация СММ-стратегии и дорожной карты по каждому бренду. Внедрение CMM-стандартов (концепции, регламенты, бренд-бук). '}",,"{'id': 'flexible', 'name': 'Гибкий график'}",[],[],[],False,[],"[{'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'OTHER', 'name': 'Другое'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}, {'id': 'OTHER', 'name': 'Другое'}]",False,"[{'id': '3', 'name': 'SMM-менеджер, контент-менеджер'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
3,115394511,False,Менеджер по подбору персонала,,False,False,"{'id': '4', 'name': 'Новосибирск', 'url': 'https://api.hh.ru/areas/4'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2025-01-13T11:57:00+0300,2025-01-13T11:57:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115394511,True,,https://api.hh.ru/vacancies/115394511?host=hh.ru,https://hh.ru/vacancy/115394511,[],"{'id': '766468', 'name': 'S7 Group', 'url': 'https://api.hh.ru/employers/766468', 'alternate_url': 'https://hh.ru/employer/766468', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/6290394.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/1167489.png', '240': 'https://img.hhcdn.ru/employer-logo/6290395.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=766468', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Креативность в сорсинге специалистов, готовность быстро включиться в работу. Результата – релевантные резюме и вышедших на работу сотрудников. Опыт работы в...', 'responsibility': 'Вести полный цикл найма от снятия вакансии у нанимающего менеджера до выставления Job offer кандидату (back-office и технические вакансии). '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '69', 'name': 'Менеджер по персоналу'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
4,115393673,False,Менеджер ресторана (The Бык),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': None, 'to': 150000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2025-01-13T11:53:45+0300,2025-01-13T11:53:45+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115393673,,,https://api.hh.ru/vacancies/115393673?host=hh.ru,https://hh.ru/vacancy/115393673,[],"{'id': '10547349', 'name': 'Ресторан The Бык (ИП Межлумова Ирина Юльевна)', 'url': 'https://api.hh.ru/employers/10547349', 'alternate_url': 'https://hh.ru/employer/10547349', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1202989.png', '240': 'https://img.hhcdn.ru/employer-logo/6432406.jpeg', '90': 'https://img.hhcdn.ru/employer-logo/6432405.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=10547349', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Если у тебя есть релевантный опыт работы в ресторане, больше 2-х лет с большой проходимостью гостей. Опыт руководства коллективом...', 'responsibility': 'Ведение административной документации в программах Office и мессенджерах. Работа в режиме многозадачности и умение принимать самостоятельно решения. Разрешение конфликтов при...'}",,"{'id': 'flexible', 'name': 'Гибкий график'}",[],[],[],False,[],[],"[{'id': 'HOURS_12', 'name': '12\xa0часов'}]","[{'id': 'THREE_ON_THREE_OFF', 'name': '3/3'}, {'id': 'THREE_ON_TWO_OFF', 'name': '3/2'}, {'id': 'TWO_ON_TWO_OFF', 'name': '2/2'}]",False,"[{'id': '74', 'name': 'Менеджер ресторана'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
5,115416102,False,Менеджер по закупкам,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 135000, 'to': None, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'Биржевой переулок', 'building': '4а', 'lat': 59.944301, 'lng': 30.294201, 'description': None, 'raw': 'Санкт-Петербург, Биржевой переулок, 4а', 'metro': {'station_name': 'Спортивная', 'line_name': 'Фрунзенско-Приморская', 'station_id': '18.249', 'line_id': '18', 'lat': 59.952026, 'lng': 30.291338}, 'metro_stations': [{'station_name': 'Спортивная', 'line_name': 'Фрунзенско-Приморская', 'station_id': '18.249', 'line_id': '18', 'lat': 59.952026, 'lng': 30.291338}], 'id': '231304'}",,,2025-01-13T14:18:27+0300,2025-01-13T14:18:27+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115416102,,,https://api.hh.ru/vacancies/115416102?host=hh.ru,https://hh.ru/vacancy/115416102,[],"{'id': '87304', 'name': 'WONE Hotels (Palace Bridge Hotel, Vasilievsky Hotel and Cosmos St. Petersburg Olympia Garden Hotel)', 'url': 'https://api.hh.ru/employers/87304', 'alternate_url': 'https://hh.ru/employer/87304', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=87304', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее образование. Опыт работы не менее 3-х лет в закупках сегмента Horeca. Ответственность. Бонусы при достижении определенного возраста и...', 'responsibility': 'Осуществлять работу по закупке промышленных товаров, необходимых для работы отеля, баров, ресторанов. Поиск новых поставщиков, отвечающих требованиям компании. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '66', 'name': 'Менеджер по закупкам'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
6,115426659,False,Бренд-шеф-повар,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 250000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Анапа', 'street': 'Пионерский проспект', 'building': '12', 'lat': 44.915228, 'lng': 37.326563, 'description': None, 'raw': 'Анапа, Пионерский проспект, 12', 'metro': None, 'metro_stations': [], 'id': '7425618'}",,,2025-01-13T15:42:03+0300,2025-01-13T15:42:03+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115426659,,,https://api.hh.ru/vacancies/115426659?host=hh.ru,https://hh.ru/vacancy/115426659,[],"{'id': '5626704', 'name': 'Омега', 'url': 'https://api.hh.ru/employers/5626704', 'alternate_url': 'https://hh.ru/employer/5626704', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1024004.jpg', '240': 'https://img.hhcdn.ru/employer-logo/5716785.jpeg', '90': 'https://img.hhcdn.ru/employer-logo/5716784.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5626704', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы brand-шефом или шеф-поваром от 5 лет, предпочтительно с акцентом на шведские линии и <highlighttext>рестораны</highlighttext>. 3. ', 'responsibility': '4. *Разработка меню*: Создание и обновление меню для шведской линии, <highlighttext>ресторана</highlighttext> , баров, точек промежуточного питания отеля, внедрение новых кулинарных идей...'}",,"{'id': 'flexible', 'name': 'Гибкий график'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'FLEXIBLE', 'name': 'По\xa0договорённости'}]","[{'id': 'SIX_ON_ONE_OFF', 'name': '6/1'}]",False,"[{'id': '94', 'name': 'Повар, пекарь, кондитер'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
7,115385825,False,Операционный директор,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'село Вятское', 'street': 'Советская улица', 'building': '9', 'lat': 57.864041, 'lng': 40.268213, 'description': None, 'raw': 'село Вятское, Советская улица, 9', 'metro': None, 'metro_stations': [], 'id': '15323426'}",,,2025-01-13T11:12:46+0300,2025-01-13T11:12:46+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115385825,,,https://api.hh.ru/vacancies/115385825?host=hh.ru,https://hh.ru/vacancy/115385825,[],"{'id': '6170996', 'name': 'Курорт Вятское', 'url': 'https://api.hh.ru/employers/6170996', 'alternate_url': 'https://hh.ru/employer/6170996', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/6868390.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/1312033.jpg', '240': 'https://img.hhcdn.ru/employer-logo/6868391.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=6170996', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы с гостиничным и <highlighttext>ресторанным</highlighttext> ПО. Опыт работы в операционных отделах (HSKP, F&B, Front office). Умение быстро принимать...', 'responsibility': 'Формирование команды. Обеспечение эффективного взаимодействия всех подразделений и служб. Планирование и руководство операционной деятельностью отеля. Разработка, внедрение и поддержание высоких...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '40', 'name': 'Другое'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
8,107995654,False,Специалист по работе с пассажирами (Регистрация),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 92000, 'to': 120000, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}",,,,2024-12-24T11:43:14+0300,2024-12-24T11:43:14+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=107995654,True,,https://api.hh.ru/vacancies/107995654?host=hh.ru,https://hh.ru/vacancy/107995654,[],"{'id': '1373', 'name': 'Аэрофлот', 'url': 'https://api.hh.ru/employers/1373', 'alternate_url': 'https://hh.ru/employer/1373', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/308934.jpeg', '240': 'https://img.hhcdn.ru/employer-logo/381791.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/232948.JPG'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1373', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Образование: от среднего профессионального. Базовое знание английского языка. Навыки работы на персональном компьютере. Коммуникабельность, внимательность, интерес к работе с людьми.', 'responsibility': 'Регистрация пассажиров и багажа на внутренние и международные рейсы ПАО «Аэрофлот» и партнеров. Контроль исправности и действительности авиабилета и документов...'}",,"{'id': 'shift', 'name': 'Сменный график'}",[],[],[],False,[],[],"[{'id': 'HOURS_12', 'name': '12\xa0часов'}]","[{'id': 'TWO_ON_TWO_OFF', 'name': '2/2'}]",True,"[{'id': '40', 'name': 'Другое'}]",True,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
9,115373770,False,Менеджер в ресторан Loona (м. Тверская),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 130000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Тверской бульвар', 'building': '24с1', 'lat': 55.762277, 'lng': 37.603765, 'description': None, 'raw': 'Москва, Тверской бульвар, 24с1', 'metro': {'station_name': 'Тверская', 'line_name': 'Замоскворецкая', 'station_id': '2.122', 'line_id': '2', 'lat': 55.765343, 'lng': 37.603918}, 'metro_stations': [{'station_name': 'Тверская', 'line_name': 'Замоскворецкая', 'station_id': '2.122', 'line_id': '2', 'lat': 55.765343, 'lng': 37.603918}], 'id': '11042187'}",,,2025-01-13T10:19:02+0300,2025-01-13T10:19:02+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115373770,,,https://api.hh.ru/vacancies/115373770?host=hh.ru,https://hh.ru/vacancy/115373770,[],"{'id': '6134335', 'name': 'Ресторан LOONA', 'url': 'https://api.hh.ru/employers/6134335', 'alternate_url': 'https://hh.ru/employer/6134335', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1268982.jpg', '90': 'https://img.hhcdn.ru/employer-logo/6696242.jpeg', '240': 'https://img.hhcdn.ru/employer-logo/6696243.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=6134335', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы в ресторанах от 3х лет. - Отличные знания кассовой дисциплины. - Знание стандартов сервиса. - Умение организовывать работу персонала.', 'responsibility': 'Организация бесперебойной работы <highlighttext>ресторана</highlighttext>. - Контроль работы персонала смены. - Создание атмосферы гостеприимства.'}",,"{'id': 'shift', 'name': 'Сменный график'}",[],[],[],False,[],[],"[{'id': 'HOURS_12', 'name': '12\xa0часов'}]","[{'id': 'TWO_ON_TWO_OFF', 'name': '2/2'}]",False,"[{'id': '40', 'name': 'Другое'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
