,id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,branding,show_logo_in_search,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary,fly_in_fly_out_duration,work_format,working_hours,work_schedule_by_days,night_shifts,professional_roles,accept_incomplete_resumes,experience,employment,employment_form,internship,adv_response_url,is_adv_vacancy,adv_context
0,115398730,False,"Специалист по дистанционной работе с клиентами (Санкт-Петербург, ЛО)",,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2025-01-13T12:13:54+0300,2025-01-13T12:13:54+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115398730,"{'type': 'MAKEUP', 'tariff': None}",True,,https://api.hh.ru/vacancies/115398730?host=hh.ru,https://hh.ru/vacancy/115398730,[],"{'id': '1180', 'name': 'Bayer', 'url': 'https://api.hh.ru/employers/1180', 'alternate_url': 'https://hh.ru/employer/1180', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/767251.png', '90': 'https://img.hhcdn.ru/employer-logo/3509961.png', '240': 'https://img.hhcdn.ru/employer-logo/3509962.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1180', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее или среднее-специальное образование в области медицины, <highlighttext>фармацевтики</highlighttext> или естественных наук. Непрофильное высшее образование при наличии релевантного опыта в...', 'responsibility': 'Продвижение безрецептурных препаратов среди врачей и аптек. Осуществление дистанционных визитов (аудио, видео-звонки, рассылки) клиентам. Проведение и участие в медицинских...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '70', 'name': 'Менеджер по продажам, менеджер по работе с клиентами'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
1,115373059,False,Директор по маркетингу,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2025-01-13T10:15:56+0300,2025-01-13T10:15:56+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115373059,,,,https://api.hh.ru/vacancies/115373059?host=hh.ru,https://hh.ru/vacancy/115373059,[],"{'id': '98302', 'name': 'Кадровое Агентство Уникальных Специалистов', 'url': 'https://api.hh.ru/employers/98302', 'alternate_url': 'https://hh.ru/employer/98302', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/331708.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/210116.gif', '240': 'https://img.hhcdn.ru/employer-logo/404565.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=98302', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее образование медицинского, фармацевтического, биотехнологического, химического, направления или естественно- научное, экономическое образование. Дополнительное образование в сфере маркетинга. Опыт работы от...', 'responsibility': 'Формирование стратегии развития продаж портфеля препаратов на территории РФ. Разработка, внедрение и оценка эффективности маркетинговых стратегий; Планирование маркетинговых кампаний (BTL...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '37', 'name': 'Директор по маркетингу и PR (CMO)'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
2,115322321,False,Начальник отдела кадров на фармацевтический завод,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 350000, 'to': 500000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Дубна', 'street': None, 'building': None, 'lat': 56.73639, 'lng': 37.16227, 'description': None, 'raw': 'Дубна', 'metro': None, 'metro_stations': [], 'id': '17244461'}",,,2025-01-12T11:00:45+0300,2025-01-12T11:00:45+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115322321,,,,https://api.hh.ru/vacancies/115322321?host=hh.ru,https://hh.ru/vacancy/115322321,[],"{'id': '11662271', 'name': 'Кобзева Инесса Витальевна', 'url': 'https://api.hh.ru/employers/11662271', 'alternate_url': 'https://hh.ru/employer/11662271', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=11662271', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы в фармацевтической компании обязателен! В сопроводительном письме просьба описать ваши сильные стороны и опыт работы в области <highlighttext>фармацевтики</highlighttext>.', 'responsibility': 'Руководить HR-отделом: подбор, адаптация, КДП, компенсации, льготы. - разрабатывать и внедрять HR-стратегию, локальные нормативные акты, HR-процедуры. - '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '117', 'name': 'Специалист по кадрам'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
3,115415150,False,Специалист по регистрации лекарственных средств,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Летниковская улица', 'building': '10с4', 'lat': 55.724824, 'lng': 37.642626, 'description': None, 'raw': 'Москва, Летниковская улица, 10с4', 'metro': {'station_name': 'Павелецкая', 'line_name': 'Замоскворецкая', 'station_id': '2.101', 'line_id': '2', 'lat': 55.729741, 'lng': 37.638693}, 'metro_stations': [{'station_name': 'Павелецкая', 'line_name': 'Замоскворецкая', 'station_id': '2.101', 'line_id': '2', 'lat': 55.729741, 'lng': 37.638693}, {'station_name': 'Павелецкая', 'line_name': 'Кольцевая', 'station_id': '5.102', 'line_id': '5', 'lat': 55.731414, 'lng': 37.636294}], 'id': '876578'}",,,2025-01-13T14:13:02+0300,2025-01-13T14:13:02+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115415150,,,,https://api.hh.ru/vacancies/115415150?host=hh.ru,https://hh.ru/vacancy/115415150,[],"{'id': '2625098', 'name': 'Кревель Мойзельбах', 'url': 'https://api.hh.ru/employers/2625098', 'alternate_url': 'https://hh.ru/employer/2625098', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/376290.jpg', '90': 'https://img.hhcdn.ru/employer-logo/1947418.jpeg', '240': 'https://img.hhcdn.ru/employer-logo/1947419.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2625098', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее образование: фармацевтическое (предпочтительно), химическое, биологическое. Знание действующего законодательства в области регистрации ЛС. Стаж работы в сфере регистрации лекарственных средств...', 'responsibility': 'Подготовка и подача регистрационного досье с целью регистрации, внесения изменений в регистрационные документы продуктов компании, подтверждения регистрации, и процедуры признания...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '40', 'name': 'Другое'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
4,115095276,False,Директор по маркетингу (CMO) в крупную компанию,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 400000, 'to': 600000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2025-01-08T20:48:48+0300,2025-01-08T20:48:48+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115095276,,,,https://api.hh.ru/vacancies/115095276?host=hh.ru,https://hh.ru/vacancy/115095276,[],"{'id': '11693735', 'name': 'Segmentable', 'url': 'https://api.hh.ru/employers/11693735', 'alternate_url': 'https://hh.ru/employer/11693735', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/7094155.png', '90': 'https://img.hhcdn.ru/employer-logo/7094154.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1368563.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=11693735', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Экспертные знания в управлении маркетингом (IT, Telecom, FinTech, FMCG, E-commerce, <highlighttext>фармацевтика</highlighttext> и другие). Глубокое понимание принципов стратегического и операционного...', 'responsibility': '1. Формирование и реализация маркетинговой стратегии: Определение долгосрочных целей маркетинга и их интеграция в общую бизнес-стратегию. Оптимизация позиционирования бренда...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}, {'id': 'REMOTE', 'name': 'Удалённо'}, {'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_9', 'name': '9 часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '37', 'name': 'Директор по маркетингу и PR (CMO)'}]",False,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
5,115095282,False,Директор по маркетингу (CMO) в крупную компанию,,False,False,"{'id': '88', 'name': 'Казань', 'url': 'https://api.hh.ru/areas/88'}","{'from': 400000, 'to': 600000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2025-01-08T20:48:48+0300,2025-01-08T20:48:48+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115095282,,,,https://api.hh.ru/vacancies/115095282?host=hh.ru,https://hh.ru/vacancy/115095282,[],"{'id': '11693735', 'name': 'Segmentable', 'url': 'https://api.hh.ru/employers/11693735', 'alternate_url': 'https://hh.ru/employer/11693735', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/7094155.png', '90': 'https://img.hhcdn.ru/employer-logo/7094154.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1368563.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=11693735', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Экспертные знания в управлении маркетингом (IT, Telecom, FinTech, FMCG, E-commerce, <highlighttext>фармацевтика</highlighttext> и другие). Глубокое понимание принципов стратегического и операционного...', 'responsibility': '1. Формирование и реализация маркетинговой стратегии: Определение долгосрочных целей маркетинга и их интеграция в общую бизнес-стратегию. Оптимизация позиционирования бренда...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}, {'id': 'REMOTE', 'name': 'Удалённо'}, {'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_9', 'name': '9 часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '37', 'name': 'Директор по маркетингу и PR (CMO)'}]",False,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
6,115095279,False,Директор по маркетингу (CMO) в крупную компанию,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 400000, 'to': 600000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2025-01-08T20:48:48+0300,2025-01-08T20:48:48+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115095279,,,,https://api.hh.ru/vacancies/115095279?host=hh.ru,https://hh.ru/vacancy/115095279,[],"{'id': '11693735', 'name': 'Segmentable', 'url': 'https://api.hh.ru/employers/11693735', 'alternate_url': 'https://hh.ru/employer/11693735', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/7094155.png', '90': 'https://img.hhcdn.ru/employer-logo/7094154.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1368563.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=11693735', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Экспертные знания в управлении маркетингом (IT, Telecom, FinTech, FMCG, E-commerce, <highlighttext>фармацевтика</highlighttext> и другие). Глубокое понимание принципов стратегического и операционного...', 'responsibility': '1. Формирование и реализация маркетинговой стратегии: Определение долгосрочных целей маркетинга и их интеграция в общую бизнес-стратегию. Оптимизация позиционирования бренда...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}, {'id': 'REMOTE', 'name': 'Удалённо'}, {'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_9', 'name': '9 часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '37', 'name': 'Директор по маркетингу и PR (CMO)'}]",False,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
7,115356151,False,Руководитель отдела по развитию бизнеса,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2025-01-13T08:24:18+0300,2025-01-13T08:24:18+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115356151,,,,https://api.hh.ru/vacancies/115356151?host=hh.ru,https://hh.ru/vacancy/115356151,[],"{'id': '1459150', 'name': 'SEA Company', 'url': 'https://api.hh.ru/employers/1459150', 'alternate_url': 'https://hh.ru/employer/1459150', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/3837824.png', '90': 'https://img.hhcdn.ru/employer-logo/3837823.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/849237.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1459150', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Имеет опыт работы в отделе продаж отеля / представительстве по продажам/ PR агентстве/ GSO отельного оператора на уровне не ниже DOSM...', 'responsibility': 'Создание нового отдела, отвечающего за выполнение бюджета по продажам услуг компании. Формирование развитой сети представителей компании на потенциальных рынках. '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '53', 'name': 'Коммерческий директор (CCO)'}]",False,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
8,115397240,False,"Специалист по дистанционной работе с клиентами (Новосибирск, Красноярск, Владивосток, Хабаровск)",,False,False,"{'id': '4', 'name': 'Новосибирск', 'url': 'https://api.hh.ru/areas/4'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2025-01-13T12:07:52+0300,2025-01-13T12:07:52+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115397240,"{'type': 'MAKEUP', 'tariff': None}",True,,https://api.hh.ru/vacancies/115397240?host=hh.ru,https://hh.ru/vacancy/115397240,[],"{'id': '1180', 'name': 'Bayer', 'url': 'https://api.hh.ru/employers/1180', 'alternate_url': 'https://hh.ru/employer/1180', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/767251.png', '90': 'https://img.hhcdn.ru/employer-logo/3509961.png', '240': 'https://img.hhcdn.ru/employer-logo/3509962.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1180', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее или среднее-специальное образование в области медицины, <highlighttext>фармацевтики</highlighttext> или естественных наук. Непрофильное высшее образование при наличии релевантного опыта в...', 'responsibility': 'Продвижение безрецептурных препаратов среди врачей и аптек. Осуществление дистанционных визитов (аудио, видео-звонки, рассылки) клиентам. Проведение и участие в медицинских...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '65', 'name': 'Медицинский представитель'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
9,115095277,False,Директор по маркетингу (CMO) в крупную компанию,,False,False,"{'id': '4', 'name': 'Новосибирск', 'url': 'https://api.hh.ru/areas/4'}","{'from': 400000, 'to': 600000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2025-01-08T20:48:48+0300,2025-01-08T20:48:48+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115095277,,,,https://api.hh.ru/vacancies/115095277?host=hh.ru,https://hh.ru/vacancy/115095277,[],"{'id': '11693735', 'name': 'Segmentable', 'url': 'https://api.hh.ru/employers/11693735', 'alternate_url': 'https://hh.ru/employer/11693735', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/7094155.png', '90': 'https://img.hhcdn.ru/employer-logo/7094154.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1368563.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=11693735', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Экспертные знания в управлении маркетингом (IT, Telecom, FinTech, FMCG, E-commerce, <highlighttext>фармацевтика</highlighttext> и другие). Глубокое понимание принципов стратегического и операционного...', 'responsibility': '1. Формирование и реализация маркетинговой стратегии: Определение долгосрочных целей маркетинга и их интеграция в общую бизнес-стратегию. Оптимизация позиционирования бренда...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}, {'id': 'REMOTE', 'name': 'Удалённо'}, {'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_9', 'name': '9 часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '37', 'name': 'Директор по маркетингу и PR (CMO)'}]",False,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
