,id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,show_logo_in_search,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary,fly_in_fly_out_duration,work_format,working_hours,work_schedule_by_days,night_shifts,professional_roles,accept_incomplete_resumes,experience,employment,employment_form,internship,adv_response_url,is_adv_vacancy,adv_context
0,115442625,False,Офис-менеджер,,True,False,"{'id': '96', 'name': 'Ижевск', 'url': 'https://api.hh.ru/areas/96'}","{'from': 80000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Ижевск', 'street': 'улица Баранова', 'building': '26', 'lat': 56.841167, 'lng': 53.156855, 'description': None, 'raw': 'Ижевск, улица Баранова, 26', 'metro': None, 'metro_stations': [], 'id': '3691790'}",,,2025-01-13T17:51:31+0300,2025-01-13T17:51:31+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115442625,,,https://api.hh.ru/vacancies/115442625?host=hh.ru,https://hh.ru/vacancy/115442625,[],"{'id': '1322149', 'name': 'Тэйсти Кофе', 'url': 'https://api.hh.ru/employers/1322149', 'alternate_url': 'https://hh.ru/employer/1322149', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/6005449.png', '240': 'https://img.hhcdn.ru/employer-logo/6005450.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1096207.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1322149', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Какой опыт и навыки нам важны: — вы легко работаете в режиме многозадачности и умеете принимать самостоятельные решения. — имеете опыт работы...', 'responsibility': 'организовывать командировки: покупать билеты и бронировать <highlighttext>отели</highlighttext>. — заказывать и выдавать спецодежду сотрудникам производства. — оплачивать счета и заводить первичные документы в...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '88', 'name': 'Офис-менеджер'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
1,115371914,False,Офис-менеджер,,False,False,"{'id': '84', 'name': 'Ставрополь', 'url': 'https://api.hh.ru/areas/84'}","{'from': 70000, 'to': 70000, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Ставрополь', 'street': 'улица Северный Обход', 'building': '40', 'lat': 45.107476, 'lng': 41.968284, 'description': None, 'raw': 'Ставрополь, улица Северный Обход, 40', 'metro': None, 'metro_stations': [], 'id': '17248786'}",,,2025-01-13T10:08:41+0300,2025-01-13T10:08:41+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115371914,,,https://api.hh.ru/vacancies/115371914?host=hh.ru,https://hh.ru/vacancy/115371914,[],"{'id': '11706553', 'name': 'УК ЭСКАДА, ОП г. Ставрополь', 'url': 'https://api.hh.ru/employers/11706553', 'alternate_url': 'https://hh.ru/employer/11706553', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=11706553', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Ответственность. Аккуратность. Пунктуальность. Внимательность. Хорошая память. Работоспособность. Коммуникабельность. Стрессоустойчивость. Знание офисных программ.', 'responsibility': 'Организация встреч и деловых переговоров. Организация деловых поездок (заказ билетов, бронирование <highlighttext>гостиниц</highlighttext>). Также офис-менеджер отвечает за сохранность документации, оргтехники...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '88', 'name': 'Офис-менеджер'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
2,115404183,False,Управляющий гостиничным комплексом,,False,False,"{'id': '41', 'name': 'Калининград', 'url': 'https://api.hh.ru/areas/41'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'посёлок Родники', 'street': 'Калининградское шоссе', 'building': '2А', 'lat': 54.701444, 'lng': 20.655547, 'description': None, 'raw': 'посёлок Родники, Калининградское шоссе, 2А', 'metro': None, 'metro_stations': [], 'id': '15027758'}",,,2025-01-13T12:51:26+0300,2025-01-13T12:51:26+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115404183,,,https://api.hh.ru/vacancies/115404183?host=hh.ru,https://hh.ru/vacancy/115404183,[],"{'id': '5282886', 'name': 'ГБУЗ Онкологический Центр Калининградской Области', 'url': 'https://api.hh.ru/employers/5282886', 'alternate_url': 'https://hh.ru/employer/5282886', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5282886', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Знание нормативных документов, регулирующие гостиничную деятельность. Правил содержания жилых и других помещений <highlighttext>гостиницы</highlighttext>.', 'responsibility': 'Обеспечение бесперебойной и эффективной работы гостиничного комплекса - контроль соблюдения санитарных и противопожарных правил. Управление персоналом.'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '74', 'name': 'Менеджер ресторана'}]",True,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
3,115437366,False,Офис-менеджер,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 80000, 'to': 80000, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'Невский проспект', 'building': '114-116', 'lat': 59.93170161419012, 'lng': 30.359424314154765, 'description': None, 'raw': 'Санкт-Петербург, Невский проспект, 114-116', 'metro': None, 'metro_stations': [], 'id': '769192'}",,,2025-01-13T16:50:25+0300,2025-01-13T16:50:25+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115437366,,,https://api.hh.ru/vacancies/115437366?host=hh.ru,https://hh.ru/vacancy/115437366,[],"{'id': '2706948', 'name': 'Стокманн СПб центр', 'url': 'https://api.hh.ru/employers/2706948', 'alternate_url': 'https://hh.ru/employer/2706948', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/395675.jpg', '90': 'https://img.hhcdn.ru/employer-logo/2024954.jpeg', '240': 'https://img.hhcdn.ru/employer-logo/2024955.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2706948', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее образование (незаконченное высшее образование). Аналогичный опыт работы от 1-го года. Знание основ документооборота, правил ведения деловой переписки. ', 'responsibility': 'Формирование и ведение графика отпусков, и контроль его выполнения. Организация командировок сотрудников офиса (<highlighttext>гостиницы</highlighttext>, билеты, отчётные документы). Бюджетирование в зоне...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '88', 'name': 'Офис-менеджер'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
4,115354784,False,Офис-менеджер,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 120000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Химки', 'street': 'микрорайон Клязьма-Старбеево, квартал Яковлево', 'building': '10Н', 'lat': 55.968519, 'lng': 37.460161, 'description': None, 'raw': 'Химки, микрорайон Клязьма-Старбеево, квартал Яковлево, 10Н', 'metro': None, 'metro_stations': [], 'id': '3180042'}",,,2025-01-13T08:11:40+0300,2025-01-13T08:11:40+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115354784,,,https://api.hh.ru/vacancies/115354784?host=hh.ru,https://hh.ru/vacancy/115354784,[],"{'id': '933765', 'name': 'Нео-Терм', 'url': 'https://api.hh.ru/employers/933765', 'alternate_url': 'https://hh.ru/employer/933765', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/7020127.png', '90': 'https://img.hhcdn.ru/employer-logo/7020126.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1350046.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=933765', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее образование. Уверенный пользователь ПК. Активные коммуникативные навыки. Грамотная устная и письменная речь. Активная жизненная позиция, ответственность, «хозяйственность». ', 'responsibility': 'Архивирование бумажного документооборота. Travel-поддержка: заказ билетов (авиа, ж/д), бронирование <highlighttext>гостиниц</highlighttext>, аренда квартир. Организация приема посетителей руководителя. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '88', 'name': 'Офис-менеджер'}]",True,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
5,115414007,False,Руководитель направления развитие и контроль реализации проектов,"{'id': '19989-19989-office', 'name': 'ЕВРАЗ. Руководители и эксперты в офисе'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Нижний Тагил', 'street': 'Индустриальная улица', 'building': '70', 'lat': 57.929174, 'lng': 60.01065, 'description': None, 'raw': 'Нижний Тагил, Индустриальная улица, 70', 'metro': None, 'metro_stations': [], 'id': '6711255'}",,,2025-01-13T14:02:19+0300,2025-01-13T14:02:19+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115414007,True,,https://api.hh.ru/vacancies/115414007?host=hh.ru,https://hh.ru/vacancy/115414007,[],"{'id': '19989', 'name': 'ЕВРАЗ', 'url': 'https://api.hh.ru/employers/19989', 'alternate_url': 'https://hh.ru/employer/19989', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/782717.png', '240': 'https://img.hhcdn.ru/employer-logo/3571760.png', '90': 'https://img.hhcdn.ru/employer-logo/3571759.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=19989', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее профессиональное (профильное, проектное). Знания инструментов управления проектами. Знания нормативной базы в области строительства (градостроительный кодекс, ФЗ-116, ФЗ-87...', 'responsibility': 'Организовывать внедрение инструментов проектного управления и единство методологии в рабочих группах проектов дирекции по управлению проектами. Проводить анализ проблемных областей...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '107', 'name': 'Руководитель проектов'}]",False,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
6,115416102,False,Менеджер по закупкам,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 135000, 'to': None, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'Биржевой переулок', 'building': '4а', 'lat': 59.944301, 'lng': 30.294201, 'description': None, 'raw': 'Санкт-Петербург, Биржевой переулок, 4а', 'metro': {'station_name': 'Спортивная', 'line_name': 'Фрунзенско-Приморская', 'station_id': '18.249', 'line_id': '18', 'lat': 59.952026, 'lng': 30.291338}, 'metro_stations': [{'station_name': 'Спортивная', 'line_name': 'Фрунзенско-Приморская', 'station_id': '18.249', 'line_id': '18', 'lat': 59.952026, 'lng': 30.291338}], 'id': '231304'}",,,2025-01-13T14:18:27+0300,2025-01-13T14:18:27+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115416102,,,https://api.hh.ru/vacancies/115416102?host=hh.ru,https://hh.ru/vacancy/115416102,[],"{'id': '87304', 'name': 'WONE Hotels (Palace Bridge Hotel, Vasilievsky Hotel and Cosmos St. Petersburg Olympia Garden Hotel)', 'url': 'https://api.hh.ru/employers/87304', 'alternate_url': 'https://hh.ru/employer/87304', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=87304', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее образование. Опыт работы не менее 3-х лет в закупках сегмента Horeca. Ответственность. Бонусы при достижении определенного возраста и...', 'responsibility': 'Осуществлять работу по закупке промышленных товаров, необходимых для работы <highlighttext>отеля</highlighttext>, баров, ресторанов. Поиск новых поставщиков, отвечающих требованиям компании. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '66', 'name': 'Менеджер по закупкам'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
7,115363241,False,Frontend разработчик (React),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2025-01-13T09:22:26+0300,2025-01-13T09:22:26+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115363241,True,"{'id': '32978', 'url': 'https://hh.ru/interview/32978?employerId=78638'}",https://api.hh.ru/vacancies/115363241?host=hh.ru,https://hh.ru/vacancy/115363241,[],"{'id': '78638', 'name': 'Т-Банк', 'url': 'https://api.hh.ru/employers/78638', 'alternate_url': 'https://hh.ru/employer/78638', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/6761534.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1285309.png', '240': 'https://img.hhcdn.ru/employer-logo/6761535.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=78638', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'не строим процессы ради процессов. Обучаться, совершенствовать свои знания и навыки. Требования. У вас есть опыт коммерческой разработки на React...', 'responsibility': '...инвестиций и обучающих курсов Т—Ж до поиска авиарейсов и <highlighttext>отелей</highlighttext>, покупки билетов в кино, бронирования ресторанов, терминалов и банкоматов. — '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
8,115444609,False,Заместитель управляющего отелем,,False,False,"{'id': '1440', 'name': 'Анапа', 'url': 'https://api.hh.ru/areas/1440'}","{'from': 160000, 'to': 160000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Анапа', 'street': 'улица Верхняя дорога', 'building': '120', 'lat': 44.976988, 'lng': 37.274982, 'description': None, 'raw': 'Анапа, улица Верхняя дорога, 120', 'metro': None, 'metro_stations': [], 'id': '16748564'}",,,2025-01-13T18:06:27+0300,2025-01-13T18:06:27+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115444609,,,https://api.hh.ru/vacancies/115444609?host=hh.ru,https://hh.ru/vacancy/115444609,[],"{'id': '11472670', 'name': 'Орбита', 'url': 'https://api.hh.ru/employers/11472670', 'alternate_url': 'https://hh.ru/employer/11472670', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=11472670', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'В <highlighttext>отель</highlighttext> ""ВЕTON ВRUТ ULTRА АLL INСLUSIVЕ"" требуется заместитель управляющего <highlighttext>отелем</highlighttext>, обязательно с опытом работы в отельной деятельности. - ', 'responsibility': '...деятельности <highlighttext>отеля</highlighttext>. - Расширение материально-технической базы <highlighttext>отеля</highlighttext>, повышение её комфортабельности. - Ведение и своевременное представление отчётности о хозяйственно-финансовой деятельности <highlighttext>отеля</highlighttext>. - '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}, {'id': 'OTHER', 'name': 'Другое'}]","[{'id': 'OTHER', 'name': 'Другое'}]",False,"[{'id': '76', 'name': 'Менеджер/руководитель АХО'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
9,115426659,False,Бренд-шеф-повар,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 250000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Анапа', 'street': 'Пионерский проспект', 'building': '12', 'lat': 44.915228, 'lng': 37.326563, 'description': None, 'raw': 'Анапа, Пионерский проспект, 12', 'metro': None, 'metro_stations': [], 'id': '7425618'}",,,2025-01-13T15:42:03+0300,2025-01-13T15:42:03+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115426659,,,https://api.hh.ru/vacancies/115426659?host=hh.ru,https://hh.ru/vacancy/115426659,[],"{'id': '5626704', 'name': 'Омега', 'url': 'https://api.hh.ru/employers/5626704', 'alternate_url': 'https://hh.ru/employer/5626704', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1024004.jpg', '240': 'https://img.hhcdn.ru/employer-logo/5716785.jpeg', '90': 'https://img.hhcdn.ru/employer-logo/5716784.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5626704', 'accredited_it_employer': False, 'trusted': True}","{'requirement': '1. Высшее образование в области кулинарного искусства или гостиничного менеджмента. 2. Опыт работы brand-шефом или шеф-поваром от 5...', 'responsibility': 'Оптимизация процессов*: Анализ процессов работы шведского стола, ресторана , баров, точек промежуточного питания <highlighttext>отеля</highlighttext>, выявление областей для улучшения, оптимизация затрат на...'}",,"{'id': 'flexible', 'name': 'Гибкий график'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'FLEXIBLE', 'name': 'По\xa0договорённости'}]","[{'id': 'SIX_ON_ONE_OFF', 'name': '6/1'}]",False,"[{'id': '94', 'name': 'Повар, пекарь, кондитер'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
