,id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,show_logo_in_search,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary,fly_in_fly_out_duration,work_format,working_hours,work_schedule_by_days,night_shifts,professional_roles,accept_incomplete_resumes,experience,employment,employment_form,internship,adv_response_url,is_adv_vacancy,adv_context
0,115402082,False,Директор производства,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 300000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'деревня Огуднево', 'street': 'Полевая улица', 'building': '1/1', 'lat': 56.065535, 'lng': 38.277026, 'description': None, 'raw': 'деревня Огуднево, Полевая улица, 1/1', 'metro': None, 'metro_stations': [], 'id': '15644156'}",,,2025-01-13T12:35:16+0300,2025-01-13T12:35:16+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115402082,,,https://api.hh.ru/vacancies/115402082?host=hh.ru,https://hh.ru/vacancy/115402082,[],"{'id': '2488476', 'name': 'Бербекс', 'url': 'https://api.hh.ru/employers/2488476', 'alternate_url': 'https://hh.ru/employer/2488476', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/901291.png', '90': 'https://img.hhcdn.ru/employer-logo/4045851.png', '240': 'https://img.hhcdn.ru/employer-logo/4045852.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2488476', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее техническое образование. Опыт работы на аналогичной позиции не менее 5 лет. Уверенное чтение конструкторской документации, владение программами автоматизированного проектирования. ', 'responsibility': 'Торгово-производственная компания «Бербекс» - 10+ лет на рынке. Предстоящие задачи в компании: Организация и контроль производственного процесса. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '80', 'name': 'Начальник производства'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
1,115398730,False,"Специалист по дистанционной работе с клиентами (Санкт-Петербург, ЛО)",,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2025-01-13T12:13:54+0300,2025-01-13T12:13:54+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115398730,True,,https://api.hh.ru/vacancies/115398730?host=hh.ru,https://hh.ru/vacancy/115398730,[],"{'id': '1180', 'name': 'Bayer', 'url': 'https://api.hh.ru/employers/1180', 'alternate_url': 'https://hh.ru/employer/1180', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/767251.png', '90': 'https://img.hhcdn.ru/employer-logo/3509961.png', '240': 'https://img.hhcdn.ru/employer-logo/3509962.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1180', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее или среднее-специальное образование в области <highlighttext>медицины</highlighttext>, фармацевтики или естественных наук. Непрофильное высшее образование при наличии релевантного опыта в...', 'responsibility': 'Продвижение безрецептурных препаратов среди врачей и аптек. Осуществление дистанционных визитов (аудио, видео-звонки, рассылки) клиентам. Проведение и участие в медицинских...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '70', 'name': 'Менеджер по продажам, менеджер по работе с клиентами'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
2,115397092,False,Региональный менеджер,,False,False,"{'id': '3', 'name': 'Екатеринбург', 'url': 'https://api.hh.ru/areas/3'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2025-01-13T12:07:08+0300,2025-01-13T12:07:08+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115397092,,,https://api.hh.ru/vacancies/115397092?host=hh.ru,https://hh.ru/vacancy/115397092,[],"{'id': '13789', 'name': 'Abbott Laboratories', 'url': 'https://api.hh.ru/employers/13789', 'alternate_url': 'https://hh.ru/employer/13789', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/1873851.jpeg', '90': 'https://img.hhcdn.ru/employer-logo/1873850.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/357897.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=13789', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее образование. Опыт успешной работы на аналогичной позиции не менее 3-х лет в крупной фармацевтической или FMCG компании. ', 'responsibility': 'Анализ рынка региона, отслеживание политики конкурентов, емкости и конъюнктуры рынка. Управление командой, разработка индивидуальных планов развития, проведение оценки, контроль выполнения...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '70', 'name': 'Менеджер по продажам, менеджер по работе с клиентами'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
3,115406685,False,Администратор (г. Домодедово),,False,False,"{'id': '2025', 'name': 'Домодедово (Московская область)', 'url': 'https://api.hh.ru/areas/2025'}","{'from': 80000, 'to': 90000, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Домодедово', 'street': 'микрорайон Северный, улица Гагарина', 'building': '63', 'lat': 55.449929, 'lng': 37.736815, 'description': None, 'raw': 'Домодедово, микрорайон Северный, улица Гагарина, 63', 'metro': None, 'metro_stations': [], 'id': '12379311'}",,,2025-01-13T13:10:37+0300,2025-01-13T13:10:37+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115406685,True,,https://api.hh.ru/vacancies/115406685?host=hh.ru,https://hh.ru/vacancy/115406685,[],"{'id': '5599', 'name': 'Лаборатория Гемотест', 'url': 'https://api.hh.ru/employers/5599', 'alternate_url': 'https://hh.ru/employer/5599', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/3968176.jpeg', '90': 'https://img.hhcdn.ru/employer-logo/3968175.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/881826.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5599', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Желательно (но не обязательно) медицинское образование, либо опыт работы в <highlighttext>медицине</highlighttext>. Владение ПК на уровне пользователя. Опыт работы администратором в...', 'responsibility': 'Грамотное и квалифицированное информирование пациентов об услугах лаборатории ООО ""Лаборатория Гемотест"". Оформление пациентов в программе. Взаимодействие с медицинским персоналом. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_7', 'name': '7 часов'}]","[{'id': 'SIX_ON_ONE_OFF', 'name': '6/1'}]",False,"[{'id': '8', 'name': 'Администратор'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
4,115428282,False,Специалист по тестированию,,True,False,"{'id': '66', 'name': 'Нижний Новгород', 'url': 'https://api.hh.ru/areas/66'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2025-01-13T15:55:56+0300,2025-01-13T15:55:56+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115428282,True,,https://api.hh.ru/vacancies/115428282?host=hh.ru,https://hh.ru/vacancy/115428282,[],"{'id': '5808038', 'name': '42', 'url': 'https://api.hh.ru/employers/5808038', 'alternate_url': 'https://hh.ru/employer/5808038', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/6885527.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1316327.png', '90': 'https://img.hhcdn.ru/employer-logo/6885526.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5808038', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Участие в проектах разработки ПО в качестве тестировщика от 1 года. Опыт работы с баг-трекинговыми системами. Опыт работы с...', 'responsibility': 'Ручное тестирование 3D-приложений на Unity, расположенных в web-пространстве, и web-приложений. Регрессионное, функциональное, смоук-тестирование. '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '124', 'name': 'Тестировщик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
5,115384468,False,Офис-менеджер,,False,False,"{'id': '1278', 'name': 'Каменск-Уральский', 'url': 'https://api.hh.ru/areas/1278'}","{'from': 50000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Каменск-Уральский', 'street': 'Заводской проезд', 'building': '11', 'lat': 56.432281, 'lng': 61.916866, 'description': None, 'raw': 'Каменск-Уральский, Заводской проезд, 11', 'metro': None, 'metro_stations': [], 'id': '1223930'}",,,2025-01-13T11:05:59+0300,2025-01-13T11:05:59+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115384468,,,https://api.hh.ru/vacancies/115384468?host=hh.ru,https://hh.ru/vacancy/115384468,[],"{'id': '3305799', 'name': 'Трансмашприбор', 'url': 'https://api.hh.ru/employers/3305799', 'alternate_url': 'https://hh.ru/employer/3305799', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1058055.png', '90': 'https://img.hhcdn.ru/employer-logo/5852861.png', '240': 'https://img.hhcdn.ru/employer-logo/5852862.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3305799', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Владение офисными программами на уверенном уровне (Word, Excel, Power Point). Грамотная устная и письменная речь, аккуратность, опрятность, внимательность. ', 'responsibility': 'Организовывать и обеспечивать прием посетителей и документации в офисе компании. Обеспечивать рабочие места в офисе, обеспечивать жизнедеятельность офиса (заказ канцелярии...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '88', 'name': 'Офис-менеджер'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
6,115402598,False,Управляющий филиалом/директор по развитию,,True,True,"{'id': '24', 'name': 'Волгоград', 'url': 'https://api.hh.ru/areas/24'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Волгоград', 'street': 'проспект Ленина', 'building': '66А', 'lat': 48.730671, 'lng': 44.542083, 'description': None, 'raw': 'Волгоград, проспект Ленина, 66А', 'metro': None, 'metro_stations': [], 'id': '701200'}",,,2025-01-13T12:39:39+0300,2025-01-13T12:39:39+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115402598,,,https://api.hh.ru/vacancies/115402598?host=hh.ru,https://hh.ru/vacancy/115402598,[],"{'id': '804411', 'name': 'Сияние', 'url': 'https://api.hh.ru/employers/804411', 'alternate_url': 'https://hh.ru/employer/804411', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/811574.jpg', '240': 'https://img.hhcdn.ru/employer-logo/3687184.jpeg', '90': 'https://img.hhcdn.ru/employer-logo/3687183.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=804411', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы на руководящий должностях. Опыт управления коллективом. Понимание каналов продвижения, умение выстроить стратегию в зависимости от поставленных задач. ', 'responsibility': 'Развитие имеющихся медицинских направлений в центре. Запуск и открытие новых медицинских направлений в центре. Выстраивание и отслеживание работы коллектива (административный...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '40', 'name': 'Другое'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
7,115380942,False,Коммерческий директор (CCO),,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'ул. Маршала Новикова', 'building': '28к2', 'lat': 60.025624, 'lng': 30.273027, 'description': None, 'raw': 'Санкт-Петербург, ул. Маршала Новикова, 28к2', 'metro': {'station_name': 'Комендантский проспект', 'line_name': 'Фрунзенско-Приморская', 'station_id': '18.245', 'line_id': '18', 'lat': 60.008591, 'lng': 30.258663}, 'metro_stations': [{'station_name': 'Комендантский проспект', 'line_name': 'Фрунзенско-Приморская', 'station_id': '18.245', 'line_id': '18', 'lat': 60.008591, 'lng': 30.258663}], 'id': '91865'}",,,2025-01-13T10:51:20+0300,2025-01-13T10:51:20+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115380942,,,https://api.hh.ru/vacancies/115380942?host=hh.ru,https://hh.ru/vacancy/115380942,[],"{'id': '39014', 'name': 'БСС', 'url': 'https://api.hh.ru/employers/39014', 'alternate_url': 'https://hh.ru/employer/39014', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/6993447.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/1343376.jpg', '90': 'https://img.hhcdn.ru/employer-logo/6993446.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=39014', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы в должности Коммерческого директора более 3 лет. Желателен опыт работы в компании специализирующейся на производстве \\продаже фармацевтической или...', 'responsibility': 'Выполнение планов продаж компании. Формирование планов продаж компании на предстоящий период, защита планов продаж. Управление системой прогнозирования доходов, включая изменения...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '53', 'name': 'Коммерческий директор (CCO)'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
8,115350681,False,Администратор,,False,False,"{'id': '1269', 'name': 'Верхняя Пышма', 'url': 'https://api.hh.ru/areas/1269'}","{'from': 40000, 'to': None, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Верхняя Пышма', 'street': 'улица Петрова', 'building': '34В', 'lat': 56.967905, 'lng': 60.602101, 'description': None, 'raw': 'Верхняя Пышма, улица Петрова, 34В', 'metro': None, 'metro_stations': [], 'id': '11191340'}",,,2025-01-13T07:23:49+0300,2025-01-13T07:23:49+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115350681,,,https://api.hh.ru/vacancies/115350681?host=hh.ru,https://hh.ru/vacancy/115350681,[],"{'id': '5312368', 'name': 'Зеленое яблоко', 'url': 'https://api.hh.ru/employers/5312368', 'alternate_url': 'https://hh.ru/employer/5312368', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/6517365.png', '240': 'https://img.hhcdn.ru/employer-logo/6517366.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1224231.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5312368', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Желателен опыт работы в частной <highlighttext>медицине</highlighttext>. Доброжелательность, отзывчивость. Уверенный пользователь ПК (MS Office) и оргтехники. Желание работать и зарабатывать.', 'responsibility': 'Консультирование пациентов об услугах клиники. Оформление записи пациентов на прием. Встреча и сопровождение пациентов. Оформление первичной документации о пациенте, заключение...'}",,"{'id': 'shift', 'name': 'Сменный график'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_12', 'name': '12\xa0часов'}]","[{'id': 'TWO_ON_TWO_OFF', 'name': '2/2'}]",False,"[{'id': '8', 'name': 'Администратор'}]",True,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
9,115382079,False,GR manager (фармацевтическая компания),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': None, 'to': 400000, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Люблинско-Дмитровская линия', 'building': 'метро Трубная', 'lat': 55.767939, 'lng': 37.621884, 'description': None, 'raw': 'Москва, Люблинско-Дмитровская линия, метро Трубная', 'metro': {'station_name': 'Трубная', 'line_name': 'Люблинско-Дмитровская', 'station_id': '10.177', 'line_id': '10', 'lat': 55.76771, 'lng': 37.621926}, 'metro_stations': [{'station_name': 'Трубная', 'line_name': 'Люблинско-Дмитровская', 'station_id': '10.177', 'line_id': '10', 'lat': 55.76771, 'lng': 37.621926}], 'id': '1215998'}",,,2025-01-13T10:54:52+0300,2025-01-13T10:54:52+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115382079,,,https://api.hh.ru/vacancies/115382079?host=hh.ru,https://hh.ru/vacancy/115382079,[],"{'id': '132302', 'name': 'Alta Personnel', 'url': 'https://api.hh.ru/employers/132302', 'alternate_url': 'https://hh.ru/employer/132302', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/3344341.png', '90': 'https://img.hhcdn.ru/employer-logo/3344340.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/725813.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=132302', 'accredited_it_employer': False, 'trusted': True}","{'requirement': '...public communications, sociology, law or <highlighttext>healthcare</highlighttext>. Experience in government relations, public relations or access of <highlighttext>medicines</highlighttext> and medical devices to...', 'responsibility': ""The implementation of official communication between the company and regulatory authorities ensures the partial formation of the company's positions...""}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '40', 'name': 'Другое'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
