,id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,show_logo_in_search,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary,fly_in_fly_out_duration,work_format,working_hours,work_schedule_by_days,night_shifts,professional_roles,accept_incomplete_resumes,experience,employment,employment_form,internship,adv_response_url,is_adv_vacancy,adv_context
0,115433873,False,Исполнительный директор,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 700000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2025-01-13T16:29:47+0300,2025-01-13T16:29:47+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115433873,,,https://api.hh.ru/vacancies/115433873?host=hh.ru,https://hh.ru/vacancy/115433873,[],"{'id': '10888840', 'name': 'WWAVE SPACE', 'url': 'https://api.hh.ru/employers/10888840', 'alternate_url': 'https://hh.ru/employer/10888840', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1249801.jpg', '90': 'https://img.hhcdn.ru/employer-logo/6619633.jpeg', '240': 'https://img.hhcdn.ru/employer-logo/6619634.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=10888840', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'релевантный управленческий опыт не менее 5 лет, знания и навыки управления подразделениями продаж, <highlighttext>маркетинг</highlighttext>, закупки, логистика и др.. -', 'responsibility': 'реализация стратегии компании. -увеличение выручки, прибыли и показателей рентабельности. -установление связей с ключевыми клиентами и партнерами. -укрепление репутации брендов на...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '26', 'name': 'Генеральный директор, исполнительный директор (CEO)'}]",False,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
1,115427207,False,Директор по маркетингу и рекламе (CMO),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 650000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2025-01-13T15:46:01+0300,2025-01-13T15:46:01+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115427207,True,,https://api.hh.ru/vacancies/115427207?host=hh.ru,https://hh.ru/vacancy/115427207,[],"{'id': '4174077', 'name': 'StaffRecruitment', 'url': 'https://api.hh.ru/employers/4174077', 'alternate_url': 'https://hh.ru/employer/4174077', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/663804.png', '240': 'https://img.hhcdn.ru/employer-logo/3096349.png', '90': 'https://img.hhcdn.ru/employer-logo/3096348.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4174077', 'accredited_it_employer': False, 'trusted': True}","{'requirement': '...в сфере <highlighttext>маркетинга</highlighttext> не менее 5 лет, предпочтительно в компаниях, работающих с товарами повседневного спроса. Глубокое понимание принципов <highlighttext>маркетинга</highlighttext>, медиапланирования...', 'responsibility': 'Разработка и внедрение стратегической маркетинговой программы, ориентированной на увеличение доли рынка и повышение узнаваемости бренда. Управление всеми аспектами маркетинговой деятельности...'}",,"{'id': 'flexible', 'name': 'Гибкий график'}",[],[],[],False,[],[],"[{'id': 'FLEXIBLE', 'name': 'По\xa0договорённости'}]","[{'id': 'FLEXIBLE', 'name': 'Свободный'}]",False,"[{'id': '37', 'name': 'Директор по маркетингу и PR (CMO)'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
2,115368796,False,Коммерческий директор (CCO),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Волгоград', 'street': 'улица Калинина', 'building': '2А', 'lat': 48.697797, 'lng': 44.510705, 'description': None, 'raw': 'Волгоград, улица Калинина, 2А', 'metro': None, 'metro_stations': [], 'id': '4293401'}",,,2025-01-13T09:54:46+0300,2025-01-13T09:54:46+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115368796,,,https://api.hh.ru/vacancies/115368796?host=hh.ru,https://hh.ru/vacancy/115368796,[],"{'id': '1284959', 'name': 'Global Chemical', 'url': 'https://api.hh.ru/employers/1284959', 'alternate_url': 'https://hh.ru/employer/1284959', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/4232277.jpeg', '90': 'https://img.hhcdn.ru/employer-logo/4232276.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/947935.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1284959', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее образование в области экономики, <highlighttext>маркетинга</highlighttext> или управления. Опыт работы на аналогичной позиции в сфере FMCG не менее 3-ех...', 'responsibility': 'Разработка и реализация коммерческой стратегии компании в сегменте FMCG. Управление всеми аспектами продаж, включая планирование, прогнозирование и анализ рыночных трендов. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '53', 'name': 'Коммерческий директор (CCO)'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
3,115412829,False,Коммерческий директор,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 450000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Пресненская набережная', 'building': '12', 'lat': 55.749633, 'lng': 37.537434, 'description': None, 'raw': 'Москва, Пресненская набережная, 12', 'metro': {'station_name': 'Деловой центр', 'line_name': 'Большая кольцевая линия', 'station_id': '97.603', 'line_id': '97', 'lat': 55.7491, 'lng': 37.5395}, 'metro_stations': [{'station_name': 'Деловой центр', 'line_name': 'Большая кольцевая линия', 'station_id': '97.603', 'line_id': '97', 'lat': 55.7491, 'lng': 37.5395}, {'station_name': 'Деловой центр (Выставочная)', 'line_name': 'Филевская', 'station_id': '4.172', 'line_id': '4', 'lat': 55.750243, 'lng': 37.542641}], 'id': '16977652'}",,,2025-01-13T13:53:15+0300,2025-01-13T13:53:15+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115412829,,,https://api.hh.ru/vacancies/115412829?host=hh.ru,https://hh.ru/vacancy/115412829,[],"{'id': '10677346', 'name': 'Falcon', 'url': 'https://api.hh.ru/employers/10677346', 'alternate_url': 'https://hh.ru/employer/10677346', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/6826710.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/1301612.jpg', '240': 'https://img.hhcdn.ru/employer-logo/6826711.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=10677346', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Наличие глубоких профессиональных компетенций в продажах, трейд-<highlighttext>маркетинге</highlighttext>, знание основ <highlighttext>маркетинга</highlighttext>. Знание показателей эффективности, умение их анализировать и влиять на...', 'responsibility': 'Развитие продаж продукции на рынке РФ. Разработка и управление, контроль реализации стратегии дистрибуции. Осуществление контроля за фактическими показателями продаж, их...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '70', 'name': 'Менеджер по продажам, менеджер по работе с клиентами'}]",False,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
4,115426083,False,Директор по продажам,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': '3-я улица Ямского Поля', 'building': '18', 'lat': 55.782491, 'lng': 37.580481, 'description': None, 'raw': 'Москва, 3-я улица Ямского Поля, 18', 'metro': {'station_name': 'Белорусская', 'line_name': 'Замоскворецкая', 'station_id': '2.19', 'line_id': '2', 'lat': 55.777439, 'lng': 37.582107}, 'metro_stations': [{'station_name': 'Белорусская', 'line_name': 'Замоскворецкая', 'station_id': '2.19', 'line_id': '2', 'lat': 55.777439, 'lng': 37.582107}, {'station_name': 'Белорусская', 'line_name': 'Кольцевая', 'station_id': '5.20', 'line_id': '5', 'lat': 55.775179, 'lng': 37.582303}], 'id': '7611842'}",,,2025-01-13T15:36:48+0300,2025-01-13T15:36:48+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115426083,,,https://api.hh.ru/vacancies/115426083?host=hh.ru,https://hh.ru/vacancy/115426083,[],"{'id': '3605622', 'name': 'Ekleft', 'url': 'https://api.hh.ru/employers/3605622', 'alternate_url': 'https://hh.ru/employer/3605622', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/4277112.png', '240': 'https://img.hhcdn.ru/employer-logo/4277113.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/959147.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3605622', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Руководство отделом продаж численностью от 7 человек. Знание <highlighttext>маркетинга</highlighttext> и навыки управления многоканальными продажами. Опыт выстраивания партнерских продаж и работы...', 'responsibility': 'Формирование продуктовой линейки для продаж. Постановка и контроль выполнения KPI для отдела. Разработка и внедрение системы операционной отчетности. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '106', 'name': 'Руководитель отдела продаж'}]",False,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
5,115407990,False,Директор по маркетинговым коммуникациям,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': None, 'street': None, 'building': None, 'lat': None, 'lng': None, 'description': None, 'raw': None, 'metro': {'station_name': 'Краснопресненская', 'line_name': 'Кольцевая', 'station_id': '5.58', 'line_id': '5', 'lat': 55.760378, 'lng': 37.577114}, 'metro_stations': [{'station_name': 'Краснопресненская', 'line_name': 'Кольцевая', 'station_id': '5.58', 'line_id': '5', 'lat': 55.760378, 'lng': 37.577114}], 'id': '17266063'}",,,2025-01-13T13:17:00+0300,2025-01-13T13:17:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115407990,,,https://api.hh.ru/vacancies/115407990?host=hh.ru,https://hh.ru/vacancy/115407990,[],"{'id': '2009', 'name': 'Antal Talent', 'url': 'https://api.hh.ru/employers/2009', 'alternate_url': 'https://hh.ru/employer/2009', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/430509.png', '90': 'https://img.hhcdn.ru/employer-logo/2164106.png', '240': 'https://img.hhcdn.ru/employer-logo/2164107.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2009', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Глубокое понимание ключевых областей <highlighttext>маркетинга</highlighttext>, опыт работы в аналитике и инновациях обязателен. Английский – не ниже уровня upper intermediate. ', 'responsibility': 'Реализация стратегии маркетинговых коммуникаций. Формирование бюджета <highlighttext>маркетинга</highlighttext> (составление, оптимизация и контроль). Разработка концепции бренда, стратегии его развития и продвижения на...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '37', 'name': 'Директор по маркетингу и PR (CMO)'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
6,112687567,False,Богатырь,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Ленинградский проспект', 'building': '72к4', 'lat': 55.80525, 'lng': 37.519863, 'description': None, 'raw': 'Москва, Ленинградский проспект, 72к4', 'metro': {'station_name': 'Аэропорт', 'line_name': 'Замоскворецкая', 'station_id': '2.12', 'line_id': '2', 'lat': 55.800441, 'lng': 37.530477}, 'metro_stations': [{'station_name': 'Аэропорт', 'line_name': 'Замоскворецкая', 'station_id': '2.12', 'line_id': '2', 'lat': 55.800441, 'lng': 37.530477}, {'station_name': 'Красный Балтиец', 'line_name': 'МЦД-2', 'station_id': '132.721', 'line_id': '132', 'lat': 55.815514, 'lng': 37.526367}, {'station_name': 'Сокол', 'line_name': 'Замоскворецкая', 'station_id': '2.133', 'line_id': '2', 'lat': 55.805564, 'lng': 37.515245}], 'id': '11168265'}",,,2024-12-06T11:25:37+0300,2024-12-06T11:25:37+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=112687567,,,https://api.hh.ru/vacancies/112687567?host=hh.ru,https://hh.ru/vacancy/112687567,[],"{'id': '1440683', 'name': 'RUTUBE', 'url': 'https://api.hh.ru/employers/1440683', 'alternate_url': 'https://hh.ru/employer/1440683', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/953534.jpg', '240': 'https://img.hhcdn.ru/employer-logo/4254669.jpeg', '90': 'https://img.hhcdn.ru/employer-logo/4254668.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1440683', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Разумение иметь: как люд простой повернуть к нашему видеохостингу передом, ко всему остальному интернету задом. В голове твоей не каша...', 'responsibility': None}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'OTHER', 'name': 'Другое'}]","[{'id': 'OTHER', 'name': 'Другое'}]",False,"[{'id': '68', 'name': 'Менеджер по маркетингу, интернет-маркетолог'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
7,115399515,False,Java разработчик (Junior),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 70000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Мукомольный проезд', 'building': '4Ас2', 'lat': 55.751832, 'lng': 37.52527, 'description': None, 'raw': 'Москва, Мукомольный проезд, 4Ас2', 'metro': {'station_name': 'Тестовская', 'line_name': 'МЦД-1', 'station_id': '131.702', 'line_id': '131', 'lat': 55.754292, 'lng': 37.531551}, 'metro_stations': [{'station_name': 'Тестовская', 'line_name': 'МЦД-1', 'station_id': '131.702', 'line_id': '131', 'lat': 55.754292, 'lng': 37.531551}, {'station_name': 'Шелепиха', 'line_name': 'МЦК', 'station_id': '95.538', 'line_id': '95', 'lat': 55.7575, 'lng': 37.525556}, {'station_name': 'Шелепиха', 'line_name': 'Большая кольцевая линия', 'station_id': '97.602', 'line_id': '97', 'lat': 55.75723, 'lng': 37.52571}], 'id': '630305'}",,,2025-01-13T12:17:52+0300,2025-01-13T12:17:52+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115399515,,,https://api.hh.ru/vacancies/115399515?host=hh.ru,https://hh.ru/vacancy/115399515,[],"{'id': '2005098', 'name': 'ВБЦ', 'url': 'https://api.hh.ru/employers/2005098', 'alternate_url': 'https://hh.ru/employer/2005098', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/5543941.png', '90': 'https://img.hhcdn.ru/employer-logo/5543940.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/980778.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2005098', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Рассматриваются кандидаты без коммерческого опыта разработки, но с опытом программирования 1-3 лет (университет, некоммерческие проекты). Высшее техническое образование. ', 'responsibility': None}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
8,115394511,False,Менеджер по подбору персонала,,False,False,"{'id': '4', 'name': 'Новосибирск', 'url': 'https://api.hh.ru/areas/4'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2025-01-13T11:57:00+0300,2025-01-13T11:57:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115394511,True,,https://api.hh.ru/vacancies/115394511?host=hh.ru,https://hh.ru/vacancy/115394511,[],"{'id': '766468', 'name': 'S7 Group', 'url': 'https://api.hh.ru/employers/766468', 'alternate_url': 'https://hh.ru/employer/766468', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/6290394.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/1167489.png', '240': 'https://img.hhcdn.ru/employer-logo/6290395.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=766468', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Креативность в сорсинге специалистов, готовность быстро включиться в работу. Результата – релевантные резюме и вышедших на работу сотрудников. Опыт работы в...', 'responsibility': 'Вести полный цикл найма от снятия вакансии у нанимающего менеджера до выставления Job offer кандидату (back-office и технические вакансии). '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '69', 'name': 'Менеджер по персоналу'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
9,115442881,False,Frontend-разработчик,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Одесская улица', 'building': '2кА', 'lat': 55.664472, 'lng': 37.599238, 'description': None, 'raw': 'Москва, Одесская улица, 2кА', 'metro': {'station_name': 'Нахимовский проспект', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.87', 'line_id': '9', 'lat': 55.662379, 'lng': 37.605274}, 'metro_stations': [{'station_name': 'Нахимовский проспект', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.87', 'line_id': '9', 'lat': 55.662379, 'lng': 37.605274}], 'id': '1927292'}",,,2025-01-13T17:52:53+0300,2025-01-13T17:52:53+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115442881,,,https://api.hh.ru/vacancies/115442881?host=hh.ru,https://hh.ru/vacancy/115442881,[],"{'id': '2575750', 'name': 'CoMagic.dev', 'url': 'https://api.hh.ru/employers/2575750', 'alternate_url': 'https://hh.ru/employer/2575750', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1335130.png', '90': 'https://img.hhcdn.ru/employer-logo/6960530.png', '240': 'https://img.hhcdn.ru/employer-logo/6960531.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2575750', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Крепкие знания React.js. Опыт работы с Typescript. Знание Redux или MobX. Опыт работы с MST – большой плюс. Опыт работы с...', 'responsibility': 'Оценка и декомпозиция поставленных задач. Реализация задач в срок. Разработка и реализация новых интерфейсов и функционала. Доработка действующего UX, исправление...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}, {'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
