,id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,show_logo_in_search,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary,fly_in_fly_out_duration,work_format,working_hours,work_schedule_by_days,night_shifts,professional_roles,accept_incomplete_resumes,experience,employment,employment_form,internship,adv_response_url,is_adv_vacancy,adv_context
0,115433873,False,Исполнительный директор,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 700000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2025-01-13T16:29:47+0300,2025-01-13T16:29:47+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115433873,,,https://api.hh.ru/vacancies/115433873?host=hh.ru,https://hh.ru/vacancy/115433873,[],"{'id': '10888840', 'name': 'WWAVE SPACE', 'url': 'https://api.hh.ru/employers/10888840', 'alternate_url': 'https://hh.ru/employer/10888840', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1249801.jpg', '90': 'https://img.hhcdn.ru/employer-logo/6619633.jpeg', '240': 'https://img.hhcdn.ru/employer-logo/6619634.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=10888840', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'релевантный управленческий опыт не менее 5 лет, знания и навыки управления подразделениями продаж, маркетинг, закупки, <highlighttext>логистика</highlighttext> и др.. -', 'responsibility': 'реализация стратегии компании. -увеличение выручки, прибыли и показателей рентабельности. -установление связей с ключевыми клиентами и партнерами. -укрепление репутации брендов на...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '26', 'name': 'Генеральный директор, исполнительный директор (CEO)'}]",False,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
1,115412829,False,Коммерческий директор,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 450000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Пресненская набережная', 'building': '12', 'lat': 55.749633, 'lng': 37.537434, 'description': None, 'raw': 'Москва, Пресненская набережная, 12', 'metro': {'station_name': 'Деловой центр', 'line_name': 'Большая кольцевая линия', 'station_id': '97.603', 'line_id': '97', 'lat': 55.7491, 'lng': 37.5395}, 'metro_stations': [{'station_name': 'Деловой центр', 'line_name': 'Большая кольцевая линия', 'station_id': '97.603', 'line_id': '97', 'lat': 55.7491, 'lng': 37.5395}, {'station_name': 'Деловой центр (Выставочная)', 'line_name': 'Филевская', 'station_id': '4.172', 'line_id': '4', 'lat': 55.750243, 'lng': 37.542641}], 'id': '16977652'}",,,2025-01-13T13:53:15+0300,2025-01-13T13:53:15+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115412829,,,https://api.hh.ru/vacancies/115412829?host=hh.ru,https://hh.ru/vacancy/115412829,[],"{'id': '10677346', 'name': 'Falcon', 'url': 'https://api.hh.ru/employers/10677346', 'alternate_url': 'https://hh.ru/employer/10677346', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/6826710.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/1301612.jpg', '240': 'https://img.hhcdn.ru/employer-logo/6826711.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=10677346', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Обязательный и успешный опыт работы в должности Руководителя отдела продаж / Коммерческого директора. Опыт работы в сегменте табачных изделий/алкоголя будет...', 'responsibility': 'Развитие продаж продукции на рынке РФ. Разработка и управление, контроль реализации стратегии дистрибуции. Осуществление контроля за фактическими показателями продаж, их...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '70', 'name': 'Менеджер по продажам, менеджер по работе с клиентами'}]",False,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
2,115403191,False,Начальник транспортного отдела,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': '3-я Рыбинская улица', 'building': '18с22', 'lat': 55.789674, 'lng': 37.659191, 'description': None, 'raw': 'Москва, 3-я Рыбинская улица, 18с22', 'metro': None, 'metro_stations': [], 'id': '17265597'}",,,2025-01-13T12:43:39+0300,2025-01-13T12:43:39+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115403191,True,,https://api.hh.ru/vacancies/115403191?host=hh.ru,https://hh.ru/vacancy/115403191,[],"{'id': '3558', 'name': 'iFCM', 'url': 'https://api.hh.ru/employers/3558', 'alternate_url': 'https://hh.ru/employer/3558', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/6917375.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1324336.png', '90': 'https://img.hhcdn.ru/employer-logo/6917374.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3558', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Управление автотранспортным предприятием от 6 лет. Знание рынка поставок и лизинга транспортных средств. Умение оперативно решать возникающие вопросы. ', 'responsibility': 'Оперативная деятельность по управлению процессами транспортной <highlighttext>логистики</highlighttext> компании (собственный автопарк). Ведение переговоров с поставщиками и дилерами для достижения максимально выгодных...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '67', 'name': 'Менеджер по логистике, менеджер по ВЭД'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
3,115431940,False,Руководитель складского комплекса,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 150000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2025-01-13T16:19:21+0300,2025-01-13T16:19:21+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115431940,,,https://api.hh.ru/vacancies/115431940?host=hh.ru,https://hh.ru/vacancy/115431940,[],"{'id': '9423011', 'name': 'NIKITA EFREMOV', 'url': 'https://api.hh.ru/employers/9423011', 'alternate_url': 'https://hh.ru/employer/9423011', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/5774541.jpeg', '90': 'https://img.hhcdn.ru/employer-logo/5774540.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/1038446.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=9423011', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Иметь опыт работы в аналогичной должности не менее 3-х лет, преимущественно обувь и одежда премиум сегмента. Уметь систематизировать и...', 'responsibility': 'Взаимодействовать со смежными отделами (Закупки, Оффлайн розничные продажи, Онлайн продажи, Финансы, Транспортная <highlighttext>Логистика</highlighttext>, Маркетинг, ИТ) для обмена информацией при выполнении...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '81', 'name': 'Начальник склада'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
4,115370849,False,Технический Директор,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2025-01-13T10:03:05+0300,2025-01-13T10:03:05+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115370849,,,https://api.hh.ru/vacancies/115370849?host=hh.ru,https://hh.ru/vacancy/115370849,[],"{'id': '4930', 'name': 'Hill International', 'url': 'https://api.hh.ru/employers/4930', 'alternate_url': 'https://hh.ru/employer/4930', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/310422.jpeg', '240': 'https://img.hhcdn.ru/employer-logo/383279.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/231261.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4930', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы в аналогичной должности в федеральной рознице, производственных компаниях или промышленном строительстве (EPC – контрактинг). Высочайшая техническая компетентность и творческий...', 'responsibility': '...работы и снижение затрат на обслуживание. Разработка стандартов и тестирование новой инфраструктуры булочных. Проектирование реконструкции здания под производство и <highlighttext>логистику</highlighttext>.'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '125', 'name': 'Технический директор (CTO)'}]",False,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
5,115421707,False,Специалист по внутренней логистике (HUGO BOSS),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': '1-й Красногвардейский проезд', 'building': '22с2', 'lat': 55.751584, 'lng': 37.535305, 'description': None, 'raw': 'Москва, 1-й Красногвардейский проезд, 22с2', 'metro': None, 'metro_stations': [], 'id': '16309109'}",,,2025-01-13T15:05:29+0300,2025-01-13T15:05:29+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115421707,True,,https://api.hh.ru/vacancies/115421707?host=hh.ru,https://hh.ru/vacancy/115421707,[],"{'id': '11300711', 'name': 'Линк Фэшн', 'url': 'https://api.hh.ru/employers/11300711', 'alternate_url': 'https://hh.ru/employer/11300711', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/6861766.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1310377.PNG', '240': 'https://img.hhcdn.ru/employer-logo/6861767.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=11300711', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Понимание экономики: Понимание принципов ценообразования в складской и транспортной <highlighttext>логистике</highlighttext>. Знание рынка: Знание рынка транспортно-логистических услуг в РФ. ', 'responsibility': 'Логистический архитектор: Планировать и организовывать внутренние перевозки товаров, выбирая оптимальные маршруты и перевозчиков, обеспечивая своевременную и безопасную доставку. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}, {'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '67', 'name': 'Менеджер по логистике, менеджер по ВЭД'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
6,115428674,False,HR директор,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2025-01-13T15:58:53+0300,2025-01-13T15:58:53+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115428674,,,https://api.hh.ru/vacancies/115428674?host=hh.ru,https://hh.ru/vacancy/115428674,[],"{'id': '180028', 'name': 'Finstar Financial Group', 'url': 'https://api.hh.ru/employers/180028', 'alternate_url': 'https://hh.ru/employer/180028', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/685633.jpg', '240': 'https://img.hhcdn.ru/employer-logo/3183665.jpeg', '90': 'https://img.hhcdn.ru/employer-logo/3183664.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=180028', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Не менее 5-7 лет успешного опыта, предпочтительно в потребительском финансировании, финансовых институтах или/и ИТ-компаниях. Соответствующий опыт в...', 'responsibility': 'Ведение личных документов сотрудников: формирование предложений о работе, координация <highlighttext>логистики</highlighttext> переезда сотрудников, ведение общих личных вопросов персонала, ведение графика отпусков. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '38', 'name': 'Директор по персоналу (HRD)'}]",False,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
7,115387895,False,Офисный водитель,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2025-01-13T11:24:40+0300,2025-01-13T11:24:40+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115387895,True,,https://api.hh.ru/vacancies/115387895?host=hh.ru,https://hh.ru/vacancy/115387895,[],"{'id': '981', 'name': 'Калашников', 'url': 'https://api.hh.ru/employers/981', 'alternate_url': 'https://hh.ru/employer/981', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/242385.jpg', '90': 'https://img.hhcdn.ru/employer-logo/1412217.jpeg', '240': 'https://img.hhcdn.ru/employer-logo/1412218.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=981', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Водительский стаж не менее 5 лет. Водительские права категории В. Хорошее знание Москвы и Московской области. Опрятный внешний вид / соблюдение...', 'responsibility': 'Подача автомобиля к указанному времени и адресу. Выполнение поручений руководителя. Поддержание автомобиля в чистоте и исправном техническом состоянии (своевременное посещение...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}, {'id': 'FIELD_WORK', 'name': 'Разъездной'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '21', 'name': 'Водитель'}]",True,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
8,115353726,False,Генеральный директор производственной компании,,False,False,"{'id': '112', 'name': 'Ярославль', 'url': 'https://api.hh.ru/areas/112'}","{'from': None, 'to': 500000, 'currency': 'RUR', 'gross': False}","{'id': 'anonymous', 'name': 'Анонимная'}",,,,2025-01-13T07:59:33+0300,2025-01-13T07:59:33+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115353726,,,https://api.hh.ru/vacancies/115353726?host=hh.ru,https://hh.ru/vacancy/115353726,[],"{'name': 'Деревообрабатывающее производство', 'trusted': True}","{'requirement': 'Организационные и коммуникативные навыки, реальный управленческий опыт на деревообрабатывающем предприятии от 5 лет. Знание современных технологий управления, методик построения моделей...', 'responsibility': 'Оперативное управление производством, лесозаготовкой, финансами, закупками, продажами, <highlighttext>логистикой</highlighttext>. Совершенствование организации производства, технологии и автоматизации производственных процессов. Организация эффективного взаимодействия структурных...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '26', 'name': 'Генеральный директор, исполнительный директор (CEO)'}]",False,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
9,115399739,False,Специалист отдела логистики,,False,False,"{'id': '1642', 'name': 'Нижнекамск', 'url': 'https://api.hh.ru/areas/1642'}","{'from': 71000, 'to': None, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Нижнекамск', 'street': 'Промзона территория', 'building': None, 'lat': 55.601127, 'lng': 51.937787, 'description': None, 'raw': 'Нижнекамск, Промзона территория', 'metro': None, 'metro_stations': [], 'id': '1310943'}",,,2025-01-13T12:19:13+0300,2025-01-13T12:19:13+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115399739,,,https://api.hh.ru/vacancies/115399739?host=hh.ru,https://hh.ru/vacancy/115399739,[],"{'id': '2413862', 'name': 'Татшина', 'url': 'https://api.hh.ru/employers/2413862', 'alternate_url': 'https://hh.ru/employer/2413862', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1346511.jpg', '90': 'https://img.hhcdn.ru/employer-logo/7005986.jpeg', '240': 'https://img.hhcdn.ru/employer-logo/7005987.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2413862', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Направленность (профиль) образования: «Автоматизация технологических процессов и производств», «Экономика», «Менеджмент». «Бизнес-информатика», «Юриспруденция», «Машиностроение», «Химическая технология», ""Специалист по <highlighttext>логистике</highlighttext> на...', 'responsibility': 'Заключение, оформление, сопровождение, исполнение договоров (необходимых для хранения и перевозки грузов транспортом). Координация и обеспечение выполнения заявок, поданных от отделов...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '67', 'name': 'Менеджер по логистике, менеджер по ВЭД'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
